feature,importance
手术当天_静息痛,0.2140252338676172
手术当天_活动痛,0.10977883429081751
阻滞镇痛用药_布比卡因_dose,0.09864450518056261
镇痛泵配方_舒芬_mg,0.07298688592559639
年龄,0.04405625974472637
阻滞镇痛用药_布比卡因脂质体_dose,0.038281884963540055
体重,0.037016955581290326
阻滞镇痛用药_总量,0.03584549526047983
阻滞镇痛用药_罗哌卡因_dose,0.03114938968224718
镇痛泵配方_帕洛诺司琼_mg,0.02817985672291254
镇痛泵配方_纳布啡_mg,0.02589458094987015
总量,0.02309199117880581
背景量,0.021802934353638854
手术月份,0.020577877772729476
手术当天_镇静评分,0.017133538527991522
阻滞镇痛用药_总体积_ml,0.016918451744326043
手术星期,0.013990269089522065
手术当天_活动状态,0.011331802797449315
年份,0.010070009091065804
镇痛泵配方_曲马多_mg,0.010019746881423337
镇痛泵配方_布托啡诺_mg,0.008760689014542718
ASA分级_num,0.007178580985748041
镇痛泵配方_羟考酮_mg,0.007121562198661691
麻醉方法_oh_腰硬联合,0.005328829908753424
手术类型_骨科-上肢,0.004977590761701109
阻滞镇痛用药_has_布比卡因,0.0048719699529301205
镇痛泵配方_has_纳布啡,0.004870926582638706
手术当天_恶心呕吐,0.004649594913442962
阻滞镇痛用药_has_罗哌卡因,0.004630156931296175
麻醉方法_oh_插管全麻,0.004515041592943202
镇痛泵配方_has_曲马多,0.003879987354371555
性别_num,0.0037293778914052555
阻滞镇痛部位_未记录/未实施,0.003456299800267052
镇痛泵配方_has_帕洛诺司琼,0.003436036742021347
手术类型_骨科-下肢,0.003237823389002515
镇痛泵配方_has_羟考酮,0.0030925671550677825
阻滞镇痛用药_has_布比卡因脂质体,0.0029816499331657576
镇痛泵配方_has_舒芬,0.002923178979034603
镇痛方式_oh_PCIA,0.0028564208016169396
麻醉方法_oh_腰麻,0.0028560518195057337
手术类型_产科,0.0028511165962777727
镇痛方式_oh_PCNA,0.0027626184986724207
手术类型_妇科,0.002608810446918691
手术类型_骨科-脊柱,0.0025950336879130616
阻滞镇痛部位_下肢外周神经阻滞,0.0023678188097596064
手术类型_腹外科-上腹,0.002300965048230835
阻滞镇痛部位_腹壁平面阻滞,0.0022066633884942097
手术类型_腹外科-下腹,0.0018682611565410147
镇痛方式_oh_PCEA,0.0016593732062732444
麻醉方法_oh_神经阻滞,0.001528330968267342
手术类型_腹外科-其他,0.0012479273654280218
手术类型_其他,0.0011813047340748686
阻滞镇痛部位_上肢/颈丛神经阻滞,0.000944474215298143
麻醉方法_oh_其他,0.0008520907582298886
镇痛泵配方_地佐辛_mg,0.0007770412617848161
阻滞镇痛部位_胸壁平面阻滞,0.0006766467502806607
镇痛泵配方_has_布托啡诺,0.0005227836196395546
镇痛泵配方_has_地佐辛,0.00036103686792944063
阻滞镇痛部位_椎旁阻滞,0.00034963239176378624
麻醉方法_oh_硬膜外,9.532913120941538e-05
手术类型_骨科-其他,9.190078228420758e-05
阻滞镇痛部位_其他,0.0
镇痛方式_oh_PICA,0.0
阻滞镇痛部位_其他外周神经阻滞,0.0
